ticker,name,cap,sector,exchange,cur,rs,trend_ok,pattern_ok,signal,score,grade,pivot,cup_depth,handle_depth,vol_ratio,cup_days,handle_days,reason,pct_from_pivot,safety,lgbm_score
DWSN,Dawson Geophysical Company - Common Stock,SmallCap,기타,NASDAQ,2.57,52.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
DWTX,Dogwood Therapeutics  Inc.  - Common Stock,SmallCap,기타,NASDAQ,1.79,-57.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
DX,Dynex Capital,SmallCap,부동산,NYSE,13.25,-6.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
DXC,DXC 테크놀로지,MidCap,기술,NYSE,12.36,-22.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
DXCM,덱스컴,LargeCap,헬스케어,NASDAQ,62.95,-20.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
DXPE,DXP Enterprises,SmallCap,산업,NASDAQ,154.62,41.1,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
DXST,Decent Holding Inc. - Class A Ordinary Shares,SmallCap,기타,NASDAQ,2.89,-100.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
DXYZ,Destiny Tech100,SmallCap,금융,NYSE,30.1,-11.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
DY,Dycom Ind.,MidCap,산업,NYSE,392.25,44.1,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
DYN,다인 테라,SmallCap,헬스케어,NASDAQ,19.81,69.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EA,일렉트로닉 아츠,LargeCap,기술,NASDAQ,202.85,6.3,True,False,False,40,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EAT,Brinker International Inc,MidCap,소비순환재,NYSE,159.25,-4.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EBAY,이베이,LargeCap,기술,NASDAQ,100.4,12.8,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EBC,Eastern Bankshares,MidCap,금융,NASDAQ,20.67,12.2,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EBF,Ennis Inc,SmallCap,산업,NYSE,21.77,9.6,True,False,False,40,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EBMT,Eagle Bancorp Montana  Inc. - Common Stock,SmallCap,기타,NASDAQ,21.97,14.4,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EBON,Ebang International Holdings Inc. - Class A Ordinary Shares,SmallCap,기타,NASDAQ,2.01,-56.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EBS,Emergent Biosol,SmallCap,헬스케어,NYSE,8.66,2.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ECBK,ECB Bancorp  Inc. - Common Stock,SmallCap,기타,NASDAQ,18.04,2.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ECG,Everus Construction,MidCap,산업,NYSE,135.77,95.6,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ECL,에코랩,LargeCap,소재,NYSE,273.13,-5.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ECOR,electroCore  Inc. - Common Stock,SmallCap,기타,NASDAQ,6.55,0.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ECPG,Encore Cptl Gr,SmallCap,금융,NASDAQ,79.71,80.4,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ECVT,Ecovyst,SmallCap,소재,NYSE,14.07,58.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ECX,Ecarx Holdings,SmallCap,기술,NASDAQ,1.13,-39.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ED,콘 에디슨,LargeCap,유틸리티,NYSE,111.66,0.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EDBL,Edible Garden AG Incorporated - Common Stock,SmallCap,기타,NASDAQ,0.98,-101.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EDHL,Everbright Digital Holding Limited - Ordinary Shares,SmallCap,기타,NASDAQ,2.59,-53.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EDIT,Editas Medicine  Inc. - Common Stock,SmallCap,기타,NASDAQ,3.39,51.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EDRY,EuroDry Ltd. - Common Shares,SmallCap,기타,NASDAQ,21.15,76.6,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EDSA,Edesa Biotech  Inc. - Common Shares,SmallCap,기타,NASDAQ,5.22,167.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EDTK,Skillful Craftsman Education Technology Limited - Ordinary Share,SmallCap,기타,NASDAQ,1.0,-6.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EDUC,Educational Development Corporation - Common Stock,SmallCap,기타,NASDAQ,1.35,-9.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EE,Excelerate Energy,MidCap,유틸리티,NYSE,33.25,7.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EEFT,Euronet,MidCap,산업,NASDAQ,71.15,-23.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EEIQ,EpicQuest Education Group International Limited - Common Stock,SmallCap,기타,NASDAQ,3.87,-49.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EEX,Emerald Expositions,SmallCap,산업,NYSE,4.66,-7.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EFC,Ellington Financial,SmallCap,부동산,NYSE,12.71,-12.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EFOI,Energy Focus  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.13,-12.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EFSC,Enterprise Fin.,MidCap,금융,NASDAQ,58.3,0.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EFSI,Eagle Financial Services Inc - Common Stock,SmallCap,기타,NASDAQ,38.81,0.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EFX,에퀴팩스,LargeCap,산업,NYSE,186.43,-27.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EG,에버레스트 리 그룹,LargeCap,금융,NYSE,341.24,-7.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EGAN,eGain Corporation - Common Stock,SmallCap,기타,NASDAQ,7.57,-15.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EGBN,Eagle Bancorp,SmallCap,금융,NASDAQ,26.61,19.0,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EGHA,EGH Acquisition Corp. - Class A ordinary shares,SmallCap,기타,NASDAQ,10.26,-8.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EGHAR,EGH Acquisition Corp. - rights,SmallCap,기타,NASDAQ,0.27,-12.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EGHT,8x8 Inc,SmallCap,기술,NASDAQ,1.71,-15.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EGY,Vaalco Energy,SmallCap,에너지,NYSE,5.77,46.3,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EH,Ehang,SmallCap,산업,NASDAQ,11.29,-37.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EHAB,Enhabit,SmallCap,헬스케어,NYSE,13.94,52.4,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EHC,Encompass Health,LargeCap,헬스케어,NYSE,106.7,-8.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EHLD,Euroholdings Ltd. - Common Stock,SmallCap,기타,NASDAQ,7.79,11.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EHTH,eHealth,SmallCap,금융,NASDAQ,1.44,-75.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EIG,Employers Hldg,SmallCap,금융,NYSE,41.78,-15.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EIX,에디슨 인터내셔널,LargeCap,유틸리티,NYSE,72.37,19.9,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EKSO,Ekso Bionics Holdings  Inc. - Common Stock,SmallCap,기타,NASDAQ,10.0,78.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EL,에스티 로더,LargeCap,필수소비재,NYSE,76.42,-20.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELAB,PMGC Holdings Inc. - Common Stock,SmallCap,기타,NASDAQ,4.38,-100.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELAN,엘란코,MidCap,헬스케어,NYSE,24.11,43.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELDN,Eledon Pharmaceuticals  Inc. - Common Stock,SmallCap,기타,NASDAQ,3.2,17.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELF,ELF Beauty,MidCap,소비순환재,NYSE,68.9,-28.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELME,Elme,SmallCap,부동산,NYSE,2.15,-71.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELOG,Eastern International Ltd. - Ordinary Shares,SmallCap,기타,NASDAQ,1.0,-35.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELS,Equity Lifestyle Properties Inc,LargeCap,부동산,NYSE,64.6,-5.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELSE,Electro-Sensors  Inc. - Common Stock,SmallCap,기타,NASDAQ,4.36,-9.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELTK,Eltek Ltd. - Ordinary Shares,SmallCap,기타,NASDAQ,8.45,-19.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELTX,Elicio Therapeutics  Inc. - Common Stock,SmallCap,기타,NASDAQ,11.73,45.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELUT,Elutia  Inc. - Class A Common Stock,SmallCap,기타,NASDAQ,1.14,-10.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELV,Elevance Health,LargeCap,헬스케어,NYSE,313.35,-24.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELVA,Electrovaya Inc. - Common Shares,SmallCap,기타,NASDAQ,9.57,86.7,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ELVN,Enliven Therapeutics,SmallCap,헬스케어,NASDAQ,44.85,99.5,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ELVR,Elevra Lithium Limited - American Depository Shares,SmallCap,기타,NASDAQ,63.31,12.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ELWT,Elauwit Connection  Inc. - Common Stock,SmallCap,기타,NASDAQ,6.12,-6.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EMBC,Embecta,SmallCap,헬스케어,NASDAQ,9.46,-30.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EME,EMCOR Group Inc,LargeCap,산업,NYSE,814.18,35.3,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EML,Eastern Company (The) - Common Stock,SmallCap,기타,NASDAQ,21.82,-2.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EMN,이스트만케미컬,LargeCap,소재,NYSE,73.79,-3.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EMPD,Empery Digital Inc. - Common stock,SmallCap,기타,NASDAQ,4.9,-15.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EMR,에머슨 일렉트릭,LargeCap,산업,NYSE,144.56,2.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ENB,엔브리지,LargeCap,에너지,NYSE,52.99,6.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ENGN,enGene Holdings,SmallCap,헬스케어,NASDAQ,7.6,26.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ENLT,Enlight Renewable Energy Ltd. - Ordinary Shares,SmallCap,기타,NASDAQ,80.99,173.3,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ENLV,Enlivex Ltd. - Ordinary Shares,SmallCap,기타,NASDAQ,0.82,-26.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ENOV,Enovis,MidCap,헬스케어,NYSE,25.1,-19.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ENPH,인페이즈 에너지,MidCap,에너지,NASDAQ,32.0,-27.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ENR,Energizer,MidCap,산업,NYSE,18.99,-25.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ENS,Enersys,MidCap,산업,NYSE,198.94,68.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ENSG,Ensign Group,MidCap,헬스케어,NASDAQ,198.45,16.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ENTA,Enanta Pharmaceuticals  Inc. - Common Stock,SmallCap,기타,NASDAQ,14.63,67.5,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ENTG,Entegris Inc,LargeCap,기술,NASDAQ,137.44,45.3,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ENTX,Entera Bio Ltd. - Ordinary Shares,SmallCap,기타,NASDAQ,1.13,-44.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ENVA,Enova International Inc,MidCap,금융,NYSE,153.84,20.5,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ENVB,Enveric Biosciences  Inc.  - Common Stock,SmallCap,기타,NASDAQ,1.95,-78.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ENVX,Enovix Corporation - Common Stock,SmallCap,기타,NASDAQ,6.36,-33.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EOG,EOG 리소시스,LargeCap,에너지,NYSE,133.59,11.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EOLS,Evolus,SmallCap,헬스케어,NASDAQ,4.44,-44.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EOSE,Eos Energy Enterprises,SmallCap,산업,NASDAQ,6.32,-32.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EPAC,Enerpac Tool Group,MidCap,산업,NYSE,36.39,-16.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EPAM,Epam Systems,LargeCap,기술,NYSE,127.41,-35.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EPC,Edgewell Personal Care,SmallCap,필수소비재,NYSE,22.44,-5.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EPOW,E-Power Inc. - Class A Ordinary Shares,SmallCap,기타,NASDAQ,0.77,-32.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EPR,EPR Properties,MidCap,부동산,NYSE,56.08,-4.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EPRT,Essential Properties,MidCap,부동산,NYSE,32.3,-2.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EPRX,Eupraxia Pharmaceuticals Inc. - Common Stock,SmallCap,기타,NASDAQ,7.22,23.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EPSM,Epsium Enterprise Limited - Class A Ordinary Shares,SmallCap,기타,NASDAQ,1.39,-78.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EPSN,Epsilon Energy Ltd. - Common Shares,SmallCap,기타,NASDAQ,6.03,6.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EQ,Equillium  Inc. - Common Stock,SmallCap,기타,NASDAQ,1.92,171.4,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EQBK,Equity Bancshares Inc,SmallCap,금융,NYSE,46.51,3.5,True,False,False,32,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EQH,Axa Equitable,LargeCap,금융,NYSE,39.21,-27.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EQIX,에퀴닉스,LargeCap,부동산,NASDAQ,1057.37,24.7,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EQR,에쿼티 레지덴셜,LargeCap,부동산,NYSE,61.36,-11.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EQT,EQT,LargeCap,에너지,NYSE,56.71,-1.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ERAS,Erasca,SmallCap,헬스케어,NASDAQ,17.85,675.7,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ERIE,Erie Indemnity Co,LargeCap,금융,NASDAQ,249.43,-31.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ERII,Energy Recovery,SmallCap,산업,NASDAQ,11.29,-30.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ES,에버소스 에너지,LargeCap,유틸리티,NYSE,69.01,-3.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ESAB,ESAB Corp,MidCap,산업,NYSE,104.16,-21.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ESCA,Escalade  Incorporated - Common Stock,SmallCap,기타,NASDAQ,18.88,30.5,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ESE,ESCO Tech,MidCap,산업,NYSE,318.24,55.4,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ESEA,Euroseas Ltd. - Common Stock,SmallCap,기타,NASDAQ,69.92,42.9,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ESHA,ESH Acquisition Corp. - Class A Common Stock,SmallCap,기타,NASDAQ,12.81,2.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ESI,Element Solutions,MidCap,소재,NYSE,38.19,48.6,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ESLT,Elbit Systems,LargeCap,산업,NASDAQ,920.79,65.4,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ESNT,Essent Group Ltd,MidCap,금융,NYSE,60.9,-3.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ESOA,Energy Services of America Corporation - Common Stock,SmallCap,기타,NASDAQ,14.6,53.6,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ESPR,Esperion,SmallCap,헬스케어,NASDAQ,2.05,7.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ESQ,Esquire Financial,SmallCap,금융,NASDAQ,113.53,10.0,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ESRT,Empire State Realty,MidCap,부동산,NYSE,5.34,-31.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ESS,에섹스 프로퍼티 트러스트,LargeCap,부동산,NYSE,251.42,-12.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ESTA,Establishment Labs,SmallCap,헬스케어,NASDAQ,66.48,37.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ESTC,Elastic,LargeCap,기술,NYSE,45.39,-52.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ETD,Ethan Allen,SmallCap,소비순환재,NYSE,22.46,-23.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ETHM,Dynamix Corporation - Class A Ordinary Share,SmallCap,기타,NASDAQ,10.85,-6.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ETN,이튼,LargeCap,산업,NYSE,401.9,11.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ETON,Eton Pharmaceuticals,SmallCap,헬스케어,NASDAQ,27.12,70.8,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ETOR,eToro Group Ltd. - Class A Common Shares,SmallCap,기타,NASDAQ,34.72,-14.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ETSY,엣시,MidCap,소비순환재,NASDAQ,55.99,-11.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EU,enCore Energy Corp. - Common Stock,SmallCap,기타,NASDAQ,1.95,-28.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EUDA,Euda Health Holdings Limited - Ordinary Shares,SmallCap,기타,NASDAQ,6.88,-96.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EURK,Eureka Acquisition Corp - Class A Ordinary Share,SmallCap,기타,NASDAQ,11.3,-3.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EVCM,EverCommerce,SmallCap,기술,NASDAQ,11.91,-1.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EVER,EverQuote A,SmallCap,기술,NASDAQ,15.88,-40.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EVEX,Eve Holding,SmallCap,산업,NYSE,2.7,-51.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EVGN,Evogene Ltd. - Ordinary Shares,SmallCap,기타,NASDAQ,0.82,-36.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EVGO,Evgo,SmallCap,유틸리티,NASDAQ,2.05,-46.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EVH,Evolent Health Inc,SmallCap,헬스케어,NYSE,2.51,-68.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EVLV,Evolv Technologies Holdings,SmallCap,기술,NASDAQ,6.3,3.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EVR,Evercore,LargeCap,금융,NYSE,357.61,18.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EVRG,에버지,LargeCap,유틸리티,NASDAQ,81.92,5.0,True,False,False,40,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EVTC,Evertec Inc,MidCap,산업,NYSE,29.22,-15.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EVTL,Vertical Aerospace,SmallCap,산업,NYSE,2.63,-56.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EW,에드워즈라이프사이언시스,LargeCap,헬스케어,NYSE,78.2,-7.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EWBC,East West Bancorp,LargeCap,금융,NASDAQ,117.89,10.4,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EWCZ,European Wax Center,SmallCap,필수소비재,NASDAQ,5.82,40.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EWTX,엣지와이즈,MidCap,헬스케어,NASDAQ,33.16,96.6,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EXC,엑셀론,LargeCap,유틸리티,NASDAQ,48.66,0.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EXE,Expand Energy,LargeCap,에너지,NASDAQ,95.69,-17.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EXEL,Exelixis,MidCap,헬스케어,NASDAQ,45.86,2.9,True,False,False,32,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
EXFY,Expensify,SmallCap,기술,NASDAQ,0.87,-59.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
EXLS,ExlService Hldg,MidCap,산업,NASDAQ,30.72,-36.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
